Date,Store,Product,Is_Holiday,Base Price,Price,Weekly_Units_Sold,weekly_sales,year,month,day,week_of_year,promotion
31-12-2010,1,3,TRUE,19.99,19.99,55,1099.45,2010,12,31,52,0
07-01-2011,1,3,FALSE,21.99,21.99,91,2001.09,2011,1,7,1,0
14-01-2011,1,3,FALSE,21.99,21.99,76,1671.24,2011,1,14,2,0
21-01-2011,1,3,FALSE,21.99,21.99,72,1583.28,2011,1,21,3,0
28-01-2011,1,3,FALSE,21.99,21.99,69,1517.31,2011,1,28,4,0
04-02-2011,1,3,FALSE,21.99,21.99,63,1385.37,2011,2,4,5,0
11-02-2011,1,3,TRUE,21.99,21.99,65,1429.35,2011,2,11,6,0
18-02-2011,1,3,FALSE,21.99,21.99,67,1473.33,2011,2,18,7,0
25-02-2011,1,3,FALSE,21.99,21.99,60,1319.4,2011,2,25,8,0
04-03-2011,1,3,FALSE,21.99,21.99,63,1385.37,2011,3,4,9,0
11-03-2011,1,3,FALSE,21.99,21.99,61,1341.39,2011,3,11,10,0
18-03-2011,1,3,FALSE,21.99,21.99,47,1033.53,2011,3,18,11,0
25-03-2011,1,3,FALSE,21.99,21.99,52,1143.48,2011,3,25,12,0
01-04-2011,1,3,FALSE,21.99,21.99,50,1099.5,2011,4,1,13,0
08-04-2011,1,3,FALSE,21.99,21.99,59,1297.41,2011,4,8,14,0
15-04-2011,1,3,FALSE,21.99,21.99,47,1033.53,2011,4,15,15,0
22-04-2011,1,3,FALSE,21.99,21.99,49,1077.51,2011,4,22,16,0
29-04-2011,1,3,FALSE,21.99,21.99,49,1077.51,2011,4,29,17,0
06-05-2011,1,3,FALSE,21.99,21.99,59,1297.41,2011,5,6,18,0
13-05-2011,1,3,FALSE,21.99,21.99,50,1099.5,2011,5,13,19,0
20-05-2011,1,3,FALSE,21.99,21.99,45,989.55,2011,5,20,20,0
27-05-2011,1,3,FALSE,21.99,21.99,47,1033.53,2011,5,27,21,0
03-06-2011,1,3,FALSE,21.99,21.99,51,1121.49,2011,6,3,22,0
10-06-2011,1,3,FALSE,21.99,21.99,43,945.57,2011,6,10,23,0
17-06-2011,1,3,FALSE,21.99,21.99,44,967.56,2011,6,17,24,0
24-06-2011,1,3,FALSE,21.99,21.99,35,769.65,2011,6,24,25,0
01-07-2011,1,3,FALSE,21.99,11,185,2035,2011,7,1,26,1
08-07-2011,1,3,FALSE,21.99,11,169,1859,2011,7,8,27,1
15-07-2011,1,3,FALSE,21.99,11,265,2915,2011,7,15,28,1
22-07-2011,1,3,FALSE,21.99,11,368,4048,2011,7,22,29,1
29-07-2011,1,3,FALSE,21.99,11,489,5379,2011,7,29,30,1
05-08-2011,1,3,FALSE,21.99,21.99,179,3936.21,2011,8,5,31,0
12-08-2011,1,3,FALSE,21.99,21.99,184,4046.16,2011,8,12,32,0
19-08-2011,1,3,FALSE,21.99,21.99,238,5233.62,2011,8,19,33,0
26-08-2011,1,3,FALSE,21.99,21.99,285,6267.15,2011,8,26,34,0
02-09-2011,1,3,FALSE,21.99,21.99,112,2462.88,2011,9,2,35,0
09-09-2011,1,3,TRUE,21.99,21.99,73,1605.27,2011,9,9,36,0
16-09-2011,1,3,FALSE,21.99,21.99,59,1297.41,2011,9,16,37,0
23-09-2011,1,3,FALSE,21.99,21.99,56,1231.44,2011,9,23,38,0
30-09-2011,1,3,FALSE,21.99,21.99,60,1319.4,2011,9,30,39,0
07-10-2011,1,3,FALSE,21.99,21.99,57,1253.43,2011,10,7,40,0
14-10-2011,1,3,FALSE,21.99,21.99,57,1253.43,2011,10,14,41,0
21-10-2011,1,3,FALSE,21.99,21.99,58,1275.42,2011,10,21,42,0
28-10-2011,1,3,FALSE,21.99,21.99,54,1187.46,2011,10,28,43,0
04-11-2011,1,3,FALSE,21.99,11,211,2321,2011,11,4,44,1
11-11-2011,1,3,FALSE,21.99,11,228,2508,2011,11,11,45,1
18-11-2011,1,3,FALSE,21.99,11,231,2541,2011,11,18,46,1
25-11-2011,1,3,TRUE,21.99,11,213,2343,2011,11,25,47,1
02-12-2011,1,3,FALSE,21.99,21.99,58,1275.42,2011,12,2,48,0
09-12-2011,1,3,FALSE,21.99,21.99,74,1627.26,2011,12,9,49,0
16-12-2011,1,3,FALSE,21.99,21.99,75,1649.25,2011,12,16,50,0
23-12-2011,1,3,FALSE,21.99,21.99,78,1715.22,2011,12,23,51,0
30-12-2011,1,3,TRUE,21.99,21.99,51,1121.49,2011,12,30,52,0
06-01-2012,1,3,FALSE,19.99,19.99,93,1859.07,2012,1,6,1,0
13-01-2012,1,3,FALSE,19.99,19.99,92,1839.08,2012,1,13,2,0
20-01-2012,1,3,FALSE,19.99,19.99,78,1559.22,2012,1,20,3,0
27-01-2012,1,3,FALSE,19.99,19.99,71,1419.29,2012,1,27,4,0
03-02-2012,1,3,FALSE,19.99,19.99,83,1659.17,2012,2,3,5,0
10-02-2012,1,3,TRUE,19.99,19.99,83,1659.17,2012,2,10,6,0
17-02-2012,1,3,FALSE,19.99,19.99,68,1359.32,2012,2,17,7,0
24-02-2012,1,3,FALSE,19.99,19.99,70,1399.3,2012,2,24,8,0
02-03-2012,1,3,FALSE,19.99,19.99,76,1519.24,2012,3,2,9,0
09-03-2012,1,3,FALSE,19.99,19.99,79,1579.21,2012,3,9,10,0
16-03-2012,1,3,FALSE,19.99,19.99,59,1179.41,2012,3,16,11,0
23-03-2012,1,3,FALSE,19.99,19.99,53,1059.47,2012,3,23,12,0
30-03-2012,1,3,FALSE,19.99,19.99,61,1219.39,2012,3,30,13,0
06-04-2012,1,3,FALSE,19.99,19.99,62,1239.38,2012,4,6,14,0
13-04-2012,1,3,FALSE,19.99,19.99,53,1059.47,2012,4,13,15,0
20-04-2012,1,3,FALSE,19.99,19.99,57,1139.43,2012,4,20,16,0
27-04-2012,1,3,FALSE,19.99,19.99,57,1139.43,2012,4,27,17,0
04-05-2012,1,3,FALSE,19.99,19.99,71,1419.29,2012,5,4,18,0
11-05-2012,1,3,FALSE,19.99,19.99,69,1379.31,2012,5,11,19,0
18-05-2012,1,3,FALSE,19.99,19.99,57,1139.43,2012,5,18,20,0
25-05-2012,1,3,FALSE,19.99,19.99,55,1099.45,2012,5,25,21,0
01-06-2012,1,3,FALSE,19.99,19.99,48,959.52,2012,6,1,22,0
08-06-2012,1,3,FALSE,19.99,19.99,57,1139.43,2012,6,8,23,0
15-06-2012,1,3,FALSE,19.99,19.99,53,1059.47,2012,6,15,24,0
22-06-2012,1,3,FALSE,19.99,19.99,49,979.51,2012,6,22,25,0
29-06-2012,1,3,FALSE,19.99,19.99,51,1019.49,2012,6,29,26,0
06-07-2012,1,3,FALSE,19.99,10,226,2260,2012,7,6,27,1
13-07-2012,1,3,FALSE,19.99,10,350,3500,2012,7,13,28,1
20-07-2012,1,3,FALSE,19.99,10,537,5370,2012,7,20,29,1
27-07-2012,1,3,FALSE,19.99,10,606,6060,2012,7,27,30,1
03-08-2012,1,3,FALSE,19.99,19.99,202,4037.98,2012,8,3,31,0
10-08-2012,1,3,FALSE,19.99,19.99,189,3778.11,2012,8,10,32,0
17-08-2012,1,3,FALSE,19.99,19.99,213,4257.87,2012,8,17,33,0
24-08-2012,1,3,FALSE,19.99,19.99,291,5817.09,2012,8,24,34,0
31-08-2012,1,3,FALSE,19.99,19.99,338,6756.62,2012,8,31,35,0
07-09-2012,1,3,TRUE,19.99,19.99,123,2458.77,2012,9,7,36,0
14-09-2012,1,3,FALSE,19.99,19.99,95,1899.05,2012,9,14,37,0
21-09-2012,1,3,FALSE,19.99,19.99,89,1779.11,2012,9,21,38,0
28-09-2012,1,3,FALSE,19.99,19.99,87,1739.13,2012,9,28,39,0
05-10-2012,1,3,FALSE,19.99,19.99,78,1559.22,2012,10,5,40,0
12-10-2012,1,3,FALSE,19.99,19.99,70,1399.3,2012,10,12,41,0
19-10-2012,1,3,FALSE,19.99,19.99,57,1139.43,2012,10,19,42,0
26-10-2012,1,3,FALSE,19.99,19.99,63,1259.37,2012,10,26,43,0
05-02-2010,2,1,FALSE,9.99,7.99,345,2756.55,2010,2,5,5,1
12-02-2010,2,1,TRUE,9.99,7.99,595,4754.05,2010,2,12,6,1
19-02-2010,2,1,FALSE,9.99,7.99,572,4570.28,2010,2,19,7,1
26-02-2010,2,1,FALSE,9.99,7.99,255,2037.45,2010,2,26,8,1
05-03-2010,2,1,FALSE,9.99,9.99,183,1828.17,2010,3,5,9,0
12-03-2010,2,1,FALSE,9.99,9.99,191,1908.09,2010,3,12,10,0
19-03-2010,2,1,FALSE,9.99,9.99,189,1888.11,2010,3,19,11,0
26-03-2010,2,1,FALSE,9.99,9.99,215,2147.85,2010,3,26,12,0
02-04-2010,2,1,FALSE,9.99,9.99,552,5514.48,2010,4,2,13,0
09-04-2010,2,1,FALSE,9.99,9.99,444,4435.56,2010,4,9,14,0
16-04-2010,2,1,FALSE,9.99,9.99,142,1418.58,2010,4,16,15,0
23-04-2010,2,1,FALSE,9.99,9.99,148,1478.52,2010,4,23,16,0
30-04-2010,2,1,FALSE,9.99,9.99,161,1608.39,2010,4,30,17,0
07-05-2010,2,1,FALSE,9.99,7.99,257,2053.43,2010,5,7,18,1
14-05-2010,2,1,FALSE,9.99,7.99,255,2037.45,2010,5,14,19,1
21-05-2010,2,1,FALSE,9.99,7.99,223,1781.77,2010,5,21,20,1
28-05-2010,2,1,FALSE,9.99,7.99,225,1797.75,2010,5,28,21,1
04-06-2010,2,1,FALSE,9.99,9.99,159,1588.41,2010,6,4,22,0
11-06-2010,2,1,FALSE,9.99,9.99,163,1628.37,2010,6,11,23,0
18-06-2010,2,1,FALSE,9.99,9.99,159,1588.41,2010,6,18,24,0
25-06-2010,2,1,FALSE,9.99,9.99,159,1588.41,2010,6,25,25,0
02-07-2010,2,1,FALSE,9.99,9.99,159,1588.41,2010,7,2,26,0
09-07-2010,2,1,FALSE,9.99,9.99,158,1578.42,2010,7,9,27,0
16-07-2010,2,1,FALSE,9.99,9.99,158,1578.42,2010,7,16,28,0
23-07-2010,2,1,FALSE,9.99,9.99,141,1408.59,2010,7,23,29,0
30-07-2010,2,1,FALSE,9.99,9.99,151,1508.49,2010,7,30,30,0
06-08-2010,2,1,FALSE,9.99,9.99,152,1518.48,2010,8,6,31,0
13-08-2010,2,1,FALSE,9.99,9.99,146,1458.54,2010,8,13,32,0
20-08-2010,2,1,FALSE,9.99,9.99,147,1468.53,2010,8,20,33,0
27-08-2010,2,1,FALSE,9.99,9.99,142,1418.58,2010,8,27,34,0
03-09-2010,2,1,FALSE,9.99,9.99,159,1588.41,2010,9,3,35,0
10-09-2010,2,1,TRUE,9.99,9.99,171,1708.29,2010,9,10,36,0
17-09-2010,2,1,FALSE,9.99,9.99,175,1748.25,2010,9,17,37,0
24-09-2010,2,1,FALSE,9.99,9.99,174,1738.26,2010,9,24,38,0
01-10-2010,2,1,FALSE,9.99,9.99,180,1798.2,2010,10,1,39,0
08-10-2010,2,1,FALSE,9.99,9.99,210,2097.9,2010,10,8,40,0
15-10-2010,2,1,FALSE,9.99,9.99,233,2327.67,2010,10,15,41,0
22-10-2010,2,1,FALSE,9.99,9.99,272,2717.28,2010,10,22,42,0
29-10-2010,2,1,FALSE,9.99,9.99,379,3786.21,2010,10,29,43,0
05-11-2010,2,1,FALSE,9.99,9.99,308,3076.92,2010,11,5,44,0
12-11-2010,2,1,FALSE,9.99,9.99,152,1518.48,2010,11,12,45,0
19-11-2010,2,1,FALSE,9.99,9.99,163,1628.37,2010,11,19,46,0
26-11-2010,2,1,TRUE,9.99,9.99,163,1628.37,2010,11,26,47,0
03-12-2010,2,1,FALSE,9.99,9.99,205,2047.95,2010,12,3,48,0
10-12-2010,2,1,FALSE,9.99,9.99,297,2967.03,2010,12,10,49,0
17-12-2010,2,1,FALSE,9.99,9.99,430,4295.7,2010,12,17,50,0
24-12-2010,2,1,FALSE,9.99,9.99,550,5494.5,2010,12,24,51,0
31-12-2010,2,1,TRUE,9.99,9.99,190,1898.1,2010,12,31,52,0
07-01-2011,2,1,FALSE,10.99,10.99,110,1208.9,2011,1,7,1,0
14-01-2011,2,1,FALSE,10.99,10.99,128,1406.72,2011,1,14,2,0
21-01-2011,2,1,FALSE,10.99,10.99,133,1461.67,2011,1,21,3,0
28-01-2011,2,1,FALSE,10.99,10.99,147,1615.53,2011,1,28,4,0
04-02-2011,2,1,FALSE,10.99,8.79,252,2215.08,2011,2,4,5,1
11-02-2011,2,1,TRUE,10.99,8.79,438,3850.02,2011,2,11,6,1
18-02-2011,2,1,FALSE,10.99,8.79,534,4693.86,2011,2,18,7,1
25-02-2011,2,1,FALSE,10.99,8.79,193,1696.47,2011,2,25,8,1
04-03-2011,2,1,FALSE,10.99,10.99,148,1626.52,2011,3,4,9,0
11-03-2011,2,1,FALSE,10.99,10.99,151,1659.49,2011,3,11,10,0
18-03-2011,2,1,FALSE,10.99,10.99,147,1615.53,2011,3,18,11,0
25-03-2011,2,1,FALSE,10.99,10.99,138,1516.62,2011,3,25,12,0
01-04-2011,2,1,FALSE,10.99,10.99,142,1560.58,2011,4,1,13,0
08-04-2011,2,1,FALSE,10.99,10.99,163,1791.37,2011,4,8,14,0
15-04-2011,2,1,FALSE,10.99,10.99,200,2198,2011,4,15,15,0
22-04-2011,2,1,FALSE,10.99,10.99,417,4582.83,2011,4,22,16,0
29-04-2011,2,1,FALSE,10.99,10.99,335,3681.65,2011,4,29,17,0
06-05-2011,2,1,FALSE,10.99,8.79,210,1845.9,2011,5,6,18,1
13-05-2011,2,1,FALSE,10.99,8.79,191,1678.89,2011,5,13,19,1
20-05-2011,2,1,FALSE,10.99,8.79,184,1617.36,2011,5,20,20,1
27-05-2011,2,1,FALSE,10.99,8.79,182,1599.78,2011,5,27,21,1
03-06-2011,2,1,FALSE,10.99,10.99,128,1406.72,2011,6,3,22,0
10-06-2011,2,1,FALSE,10.99,10.99,125,1373.75,2011,6,10,23,0
17-06-2011,2,1,FALSE,10.99,10.99,129,1417.71,2011,6,17,24,0
24-06-2011,2,1,FALSE,10.99,10.99,124,1362.76,2011,6,24,25,0
01-07-2011,2,1,FALSE,10.99,10.99,125,1373.75,2011,7,1,26,0
08-07-2011,2,1,FALSE,10.99,10.99,121,1329.79,2011,7,8,27,0
15-07-2011,2,1,FALSE,10.99,10.99,120,1318.8,2011,7,15,28,0
22-07-2011,2,1,FALSE,10.99,10.99,118,1296.82,2011,7,22,29,0
29-07-2011,2,1,FALSE,10.99,10.99,120,1318.8,2011,7,29,30,0
05-08-2011,2,1,FALSE,10.99,10.99,121,1329.79,2011,8,5,31,0
12-08-2011,2,1,FALSE,10.99,10.99,119,1307.81,2011,8,12,32,0
19-08-2011,2,1,FALSE,10.99,10.99,123,1351.77,2011,8,19,33,0
26-08-2011,2,1,FALSE,10.99,10.99,125,1373.75,2011,8,26,34,0
02-09-2011,2,1,FALSE,10.99,10.99,137,1505.63,2011,9,2,35,0
09-09-2011,2,1,TRUE,10.99,10.99,130,1428.7,2011,9,9,36,0
16-09-2011,2,1,FALSE,10.99,10.99,139,1527.61,2011,9,16,37,0
23-09-2011,2,1,FALSE,10.99,10.99,140,1538.6,2011,9,23,38,0
30-09-2011,2,1,FALSE,10.99,10.99,144,1582.56,2011,9,30,39,0
07-10-2011,2,1,FALSE,10.99,10.99,162,1780.38,2011,10,7,40,0
14-10-2011,2,1,FALSE,10.99,10.99,169,1857.31,2011,10,14,41,0
21-10-2011,2,1,FALSE,10.99,10.99,192,2110.08,2011,10,21,42,0
28-10-2011,2,1,FALSE,10.99,10.99,251,2758.49,2011,10,28,43,0
04-11-2011,2,1,FALSE,10.99,10.99,322,3538.78,2011,11,4,44,0
11-11-2011,2,1,FALSE,10.99,10.99,134,1472.66,2011,11,11,45,0
18-11-2011,2,1,FALSE,10.99,10.99,138,1516.62,2011,11,18,46,0
25-11-2011,2,1,TRUE,10.99,10.99,147,1615.53,2011,11,25,47,0
02-12-2011,2,1,FALSE,10.99,10.99,173,1901.27,2011,12,2,48,0
09-12-2011,2,1,FALSE,10.99,10.99,252,2769.48,2011,12,9,49,0
16-12-2011,2,1,FALSE,10.99,10.99,365,4011.35,2011,12,16,50,0
23-12-2011,2,1,FALSE,10.99,10.99,438,4813.62,2011,12,23,51,0
30-12-2011,2,1,TRUE,10.99,10.99,181,1989.19,2011,12,30,52,0
06-01-2012,2,1,FALSE,10.99,10.99,119,1307.81,2012,1,6,1,0
13-01-2012,2,1,FALSE,10.99,10.99,125,1373.75,2012,1,13,2,0
20-01-2012,2,1,FALSE,10.99,10.99,135,1483.65,2012,1,20,3,0
27-01-2012,2,1,FALSE,10.99,10.99,132,1450.68,2012,1,27,4,0
03-02-2012,2,1,FALSE,10.99,8.79,245,2153.55,2012,2,3,5,1
10-02-2012,2,1,TRUE,10.99,8.79,351,3085.29,2012,2,10,6,1
17-02-2012,2,1,FALSE,10.99,8.79,659,5792.61,2012,2,17,7,1
24-02-2012,2,1,FALSE,10.99,8.79,218,1916.22,2012,2,24,8,1
02-03-2012,2,1,FALSE,10.99,10.99,147,1615.53,2012,3,2,9,0
09-03-2012,2,1,FALSE,10.99,10.99,151,1659.49,2012,3,9,10,0
16-03-2012,2,1,FALSE,10.99,10.99,158,1736.42,2012,3,16,11,0
23-03-2012,2,1,FALSE,10.99,10.99,173,1901.27,2012,3,23,12,0
30-03-2012,2,1,FALSE,10.99,10.99,214,2351.86,2012,3,30,13,0
06-04-2012,2,1,FALSE,10.99,10.99,439,4824.61,2012,4,6,14,0
13-04-2012,2,1,FALSE,10.99,10.99,324,3560.76,2012,4,13,15,0
20-04-2012,2,1,FALSE,10.99,10.99,131,1439.69,2012,4,20,16,0
27-04-2012,2,1,FALSE,10.99,10.99,129,1417.71,2012,4,27,17,0
04-05-2012,2,1,FALSE,10.99,8.79,193,1696.47,2012,5,4,18,1
11-05-2012,2,1,FALSE,10.99,8.79,219,1925.01,2012,5,11,19,1
18-05-2012,2,1,FALSE,10.99,8.79,221,1942.59,2012,5,18,20,1
25-05-2012,2,1,FALSE,10.99,8.79,201,1766.79,2012,5,25,21,1
01-06-2012,2,1,FALSE,10.99,10.99,133,1461.67,2012,6,1,22,0
08-06-2012,2,1,FALSE,10.99,10.99,143,1571.57,2012,6,8,23,0
15-06-2012,2,1,FALSE,10.99,10.99,139,1527.61,2012,6,15,24,0
22-06-2012,2,1,FALSE,10.99,10.99,139,1527.61,2012,6,22,25,0
29-06-2012,2,1,FALSE,10.99,10.99,136,1494.64,2012,6,29,26,0
06-07-2012,2,1,FALSE,10.99,10.99,139,1527.61,2012,7,6,27,0
13-07-2012,2,1,FALSE,10.99,10.99,134,1472.66,2012,7,13,28,0
20-07-2012,2,1,FALSE,10.99,10.99,137,1505.63,2012,7,20,29,0
27-07-2012,2,1,FALSE,10.99,10.99,133,1461.67,2012,7,27,30,0
03-08-2012,2,1,FALSE,10.99,10.99,132,1450.68,2012,8,3,31,0
10-08-2012,2,1,FALSE,10.99,10.99,135,1483.65,2012,8,10,32,0
17-08-2012,2,1,FALSE,10.99,10.99,143,1571.57,2012,8,17,33,0
24-08-2012,2,1,FALSE,10.99,10.99,132,1450.68,2012,8,24,34,0
31-08-2012,2,1,FALSE,10.99,10.99,147,1615.53,2012,8,31,35,0
07-09-2012,2,1,TRUE,10.99,10.99,146,1604.54,2012,9,7,36,0
14-09-2012,2,1,FALSE,10.99,10.99,153,1681.47,2012,9,14,37,0
21-09-2012,2,1,FALSE,10.99,10.99,152,1670.48,2012,9,21,38,0
28-09-2012,2,1,FALSE,10.99,10.99,157,1725.43,2012,9,28,39,0
05-10-2012,2,1,FALSE,10.99,10.99,178,1956.22,2012,10,5,40,0
12-10-2012,2,1,FALSE,10.99,10.99,197,2165.03,2012,10,12,41,0
19-10-2012,2,1,FALSE,10.99,10.99,207,2274.93,2012,10,19,42,0
26-10-2012,2,1,FALSE,10.99,10.99,241,2648.59,2012,10,26,43,0
05-02-2010,2,2,FALSE,5.99,5.99,498,2983.02,2010,2,5,5,0
12-02-2010,2,2,TRUE,5.99,5.99,437,2617.63,2010,2,12,6,0
19-02-2010,2,2,FALSE,5.99,5.99,473,2833.27,2010,2,19,7,0
26-02-2010,2,2,FALSE,5.99,5.99,433,2593.67,2010,2,26,8,0
05-03-2010,2,2,FALSE,5.99,5.99,456,2731.44,2010,3,5,9,0
12-03-2010,2,2,FALSE,5.99,5.99,444,2659.56,2010,3,12,10,0
19-03-2010,2,2,FALSE,5.99,5.99,429,2569.71,2010,3,19,11,0
26-03-2010,2,2,FALSE,5.99,5.99,399,2390.01,2010,3,26,12,0
02-04-2010,2,2,FALSE,5.99,4.01,830,3328.3,2010,4,2,13,1
09-04-2010,2,2,FALSE,5.99,4.01,781,3131.81,2010,4,9,14,1
16-04-2010,2,2,FALSE,5.99,4.01,792,3175.92,2010,4,16,15,1
23-04-2010,2,2,FALSE,5.99,4.01,808,3240.08,2010,4,23,16,1
30-04-2010,2,2,FALSE,5.99,4.01,791,3171.91,2010,4,30,17,1
07-05-2010,2,2,FALSE,5.99,5.99,460,2755.4,2010,5,7,18,0
14-05-2010,2,2,FALSE,5.99,5.99,418,2503.82,2010,5,14,19,0
21-05-2010,2,2,FALSE,5.99,5.99,465,2785.35,2010,5,21,20,0
28-05-2010,2,2,FALSE,5.99,5.99,459,2749.41,2010,5,28,21,0
04-06-2010,2,2,FALSE,5.99,5.99,460,2755.4,2010,6,4,22,0
11-06-2010,2,2,FALSE,5.99,5.99,484,2899.16,2010,6,11,23,0
18-06-2010,2,2,FALSE,5.99,5.99,464,2779.36,2010,6,18,24,0
25-06-2010,2,2,FALSE,5.99,5.99,457,2737.43,2010,6,25,25,0
02-07-2010,2,2,FALSE,5.99,4.01,877,3516.77,2010,7,2,26,1
09-07-2010,2,2,FALSE,5.99,4.01,803,3220.03,2010,7,9,27,1
16-07-2010,2,2,FALSE,5.99,4.01,844,3384.44,2010,7,16,28,1
23-07-2010,2,2,FALSE,5.99,4.01,808,3240.08,2010,7,23,29,1
30-07-2010,2,2,FALSE,5.99,4.01,825,3308.25,2010,7,30,30,1
06-08-2010,2,2,FALSE,5.99,5.99,466,2791.34,2010,8,6,31,0
13-08-2010,2,2,FALSE,5.99,5.99,466,2791.34,2010,8,13,32,0
20-08-2010,2,2,FALSE,5.99,5.99,463,2773.37,2010,8,20,33,0
27-08-2010,2,2,FALSE,5.99,5.99,462,2767.38,2010,8,27,34,0
03-09-2010,2,2,FALSE,5.99,5.99,467,2797.33,2010,9,3,35,0
10-09-2010,2,2,TRUE,5.99,5.99,438,2623.62,2010,9,10,36,0
17-09-2010,2,2,FALSE,5.99,5.99,431,2581.69,2010,9,17,37,0
24-09-2010,2,2,FALSE,5.99,5.99,439,2629.61,2010,9,24,38,0
01-10-2010,2,2,FALSE,5.99,5.99,443,2653.57,2010,10,1,39,0
08-10-2010,2,2,FALSE,5.99,5.99,429,2569.71,2010,10,8,40,0
15-10-2010,2,2,FALSE,5.99,5.99,424,2539.76,2010,10,15,41,0
22-10-2010,2,2,FALSE,5.99,5.99,419,2509.81,2010,10,22,42,0
29-10-2010,2,2,FALSE,5.99,5.99,421,2521.79,2010,10,29,43,0
05-11-2010,2,2,FALSE,5.99,5.99,429,2569.71,2010,11,5,44,0
12-11-2010,2,2,FALSE,5.99,5.99,416,2491.84,2010,11,12,45,0
19-11-2010,2,2,FALSE,5.99,5.99,434,2599.66,2010,11,19,46,0
26-11-2010,2,2,TRUE,5.99,5.99,446,2671.54,2010,11,26,47,0
03-12-2010,2,2,FALSE,5.99,5.99,419,2509.81,2010,12,3,48,0
10-12-2010,2,2,FALSE,5.99,5.99,443,2653.57,2010,12,10,49,0
17-12-2010,2,2,FALSE,5.99,5.99,497,2977.03,2010,12,17,50,0
24-12-2010,2,2,FALSE,5.99,5.99,611,3659.89,2010,12,24,51,0
31-12-2010,2,2,TRUE,5.99,5.99,369,2210.31,2010,12,31,52,0
07-01-2011,2,2,FALSE,5.99,5.99,420,2515.8,2011,1,7,1,0
14-01-2011,2,2,FALSE,5.99,5.99,377,2258.23,2011,1,14,2,0
21-01-2011,2,2,FALSE,5.99,5.99,414,2479.86,2011,1,21,3,0
28-01-2011,2,2,FALSE,5.99,5.99,399,2390.01,2011,1,28,4,0
04-02-2011,2,2,FALSE,5.99,5.99,401,2401.99,2011,2,4,5,0
11-02-2011,2,2,TRUE,5.99,5.99,471,2821.29,2011,2,11,6,0
18-02-2011,2,2,FALSE,5.99,5.99,463,2773.37,2011,2,18,7,0
25-02-2011,2,2,FALSE,5.99,5.99,439,2629.61,2011,2,25,8,0
04-03-2011,2,2,FALSE,5.99,5.99,467,2797.33,2011,3,4,9,0
11-03-2011,2,2,FALSE,5.99,5.99,453,2713.47,2011,3,11,10,0
18-03-2011,2,2,FALSE,5.99,5.99,431,2581.69,2011,3,18,11,0
25-03-2011,2,2,FALSE,5.99,5.99,405,2425.95,2011,3,25,12,0
01-04-2011,2,2,FALSE,5.99,4.01,791,3171.91,2011,4,1,13,1
08-04-2011,2,2,FALSE,5.99,4.01,752,3015.52,2011,4,8,14,1
15-04-2011,2,2,FALSE,5.99,4.01,765,3067.65,2011,4,15,15,1
22-04-2011,2,2,FALSE,5.99,4.01,787,3155.87,2011,4,22,16,1
29-04-2011,2,2,FALSE,5.99,4.01,763,3059.63,2011,4,29,17,1
06-05-2011,2,2,FALSE,5.99,5.99,421,2521.79,2011,5,6,18,0
13-05-2011,2,2,FALSE,5.99,5.99,419,2509.81,2011,5,13,19,0
20-05-2011,2,2,FALSE,5.99,5.99,413,2473.87,2011,5,20,20,0
27-05-2011,2,2,FALSE,5.99,5.99,432,2587.68,2011,5,27,21,0
03-06-2011,2,2,FALSE,5.99,5.99,439,2629.61,2011,6,3,22,0
10-06-2011,2,2,FALSE,5.99,5.99,445,2665.55,2011,6,10,23,0
17-06-2011,2,2,FALSE,5.99,5.99,444,2659.56,2011,6,17,24,0
24-06-2011,2,2,FALSE,5.99,5.99,410,2455.9,2011,6,24,25,0
01-07-2011,2,2,FALSE,5.99,4.01,788,3159.88,2011,7,1,26,1
08-07-2011,2,2,FALSE,5.99,4.01,781,3131.81,2011,7,8,27,1
15-07-2011,2,2,FALSE,5.99,4.01,776,3111.76,2011,7,15,28,1
22-07-2011,2,2,FALSE,5.99,4.01,780,3127.8,2011,7,22,29,1
29-07-2011,2,2,FALSE,5.99,4.01,754,3023.54,2011,7,29,30,1
05-08-2011,2,2,FALSE,5.99,5.99,452,2707.48,2011,8,5,31,0
12-08-2011,2,2,FALSE,5.99,5.99,445,2665.55,2011,8,12,32,0
19-08-2011,2,2,FALSE,5.99,5.99,449,2689.51,2011,8,19,33,0
26-08-2011,2,2,FALSE,5.99,5.99,463,2773.37,2011,8,26,34,0
02-09-2011,2,2,FALSE,5.99,5.99,440,2635.6,2011,9,2,35,0
09-09-2011,2,2,TRUE,5.99,5.99,405,2425.95,2011,9,9,36,0
16-09-2011,2,2,FALSE,5.99,5.99,394,2360.06,2011,9,16,37,0
23-09-2011,2,2,FALSE,5.99,5.99,407,2437.93,2011,9,23,38,0
30-09-2011,2,2,FALSE,5.99,5.99,411,2461.89,2011,9,30,39,0
07-10-2011,2,2,FALSE,5.99,5.99,433,2593.67,2011,10,7,40,0
14-10-2011,2,2,FALSE,5.99,5.99,417,2497.83,2011,10,14,41,0
21-10-2011,2,2,FALSE,5.99,5.99,405,2425.95,2011,10,21,42,0
28-10-2011,2,2,FALSE,5.99,5.99,395,2366.05,2011,10,28,43,0
04-11-2011,2,2,FALSE,5.99,5.99,437,2617.63,2011,11,4,44,0
11-11-2011,2,2,FALSE,5.99,5.99,410,2455.9,2011,11,11,45,0
18-11-2011,2,2,FALSE,5.99,5.99,409,2449.91,2011,11,18,46,0
